movie_id,user_id,rating
10838180,97994668,6
14039582,97994668,9
8633462,97994668,8
8522006,97994668,6
12800524,97994668,4
3581652,97994668,10
11286314,97994668,6
12536294,97994668,8
8760932,97994668,3
14315756,97994668,1
8110232,97994668,8
8721424,97994668,7
5232792,97994668,6
11214590,97994668,6
10293406,97994668,10
10696784,97994668,9
10752004,97994668,2
10919420,97994668,8
9421570,97994668,4
10633456,97994668,10
9174558,97994668,9
9770150,97994668,3
10160804,97994668,7
10539608,97994668,7
8521718,97994668,7
5034838,97994668,8
9620288,97994668,8
4513678,97994668,8
7462410,97994668,7
12361974,97994668,10
10962368,97994668,4
1321510,97994668,10
6654210,97994668,4
7991608,97994668,6
0870154,97994668,3
10230994,97994668,6
8332922,97994668,10
0993840,97994668,3
3215824,97994668,6
11525022,97994668,6
11083552,97994668,3
0499097,97994668,6
3228774,97994668,8
4733624,97994668,4
3480822,97994668,7
6402468,97994668,1
9347730,97994668,3
8847712,97994668,10
3420504,97994668,7
2278388,97994668,9
9777666,97994668,5
9639470,97994668,7
6334354,97994668,7
10731768,97994668,5
10954652,97994668,4
6264654,97994668,6
1160419,97994668,10
9376612,97994668,10
8635092,97994668,8
3272066,97994668,3
9032400,97994668,10
2382320,97994668,8
4244994,97994668,6
13024674,97994668,6
7097896,97994668,6
10838180,103253046,2
12235718,103253046,6
9620288,103253046,6
3420504,103253046,5
8953768,103253046,1
9054192,103253046,3
7097896,103253046,3
9347730,103253046,2
10696896,103253046,3
8371236,103253046,4
9844522,103253046,2
8404256,103253046,2
10230994,103253046,3
10978398,103253046,4
10620868,103253046,5
11658120,103253046,5
11003218,103253046,9
11937816,103253046,3
6506264,103253046,4
3480822,103253046,4
9777666,103253046,5
4733624,103253046,7
13067292,103253046,1
6654210,103253046,3
8332922,103253046,6
