movie_id,genre
tt3688342,"Adventure, Family, History"
tt0158417,"Adventure, Drama, History"
tt12579258,Romance
tt0389328,"Action, Crime, Horror"
tt0026174,"Action, Adventure, History"
tt2578608,"Action, Horror, Thriller"
tt13285394,Drama
tt0036377,"Biography, Drama"
tt0828465,"Comedy, Family, Fantasy"
tt9815084,Family
tt0339135,"Action, Drama, Thriller"
tt9050366,"Animation, Action, Fantasy"
tt9271672,"Horror, Thriller"
tt0188863,Comedy
tt0479792,Thriller
tt13470388,"Crime, Drama, Thriller"
tt0289390,Drama
tt0426738,"Drama, Reality-TV"
tt4856322,"Animation, Action, Adventure"
tt10319866,"Comedy, Romance"
tt0053622,"Drama, Romance"
tt0069436,"Adventure, Western"
tt0787505,"Horror, Romance, Thriller"
tt7725538,Comedy
tt0299458,"Drama, Romance"
tt11015214,Documentary
tt6173448,"Biography, Drama"
tt6340304,"Action, Crime, Drama"
tt0090015,"Documentary, History, War"
tt5493706,"Action, Comedy, Sci-Fi"
tt0066808,Comedy
tt11199386,"Action, Adventure, Drama"
tt5175270,"Action, Crime, Drama"
tt1126596,"Crime, Drama"
tt9196186,"Short, Music"
tt0053677,Horror
tt3139756,"Drama, Horror, Mystery"
tt11000902,"Adventure, Biography, Comedy"
tt6164762,"Drama, Romance"
tt1609479,"Comedy, Drama"
tt0067217,"Comedy, Drama, Mystery"
tt1498870,Comedy
tt0120350,"Drama, Thriller"
tt0434215,"Adventure, Drama, Family"
tt5396572,Drama
tt0017075,"Crime, Drama, Mystery"
tt0768218,"Adventure, Comedy, Drama"
tt0024034,"Comedy, Drama, Musical"
tt0116075,Horror
tt0169183,"Action, Drama"
tt5686132,"Biography, Drama, History"
tt8360352,"Drama, Romance"
tt1631707,"Mystery, Sci-Fi, Thriller"
tt6173484,"Comedy, Drama"
tt1121977,"Drama, Romance"
tt0052027,"Adventure, Drama"
tt9613316,Comedy
tt2049323,Talk-Show
tt1831575,"Crime, Drama, Mystery"
tt1281857,Adult
tt2041331,Horror
tt0406046,Drama
tt0082622,"Action, Drama"
tt0076067,Drama
tt0095599,"Drama, Romance, Thriller"
tt0204761,Drama
tt14111774,"Documentary, Biography, Crime"
tt1942147,Comedy
tt11333564,Comedy
tt7786486,Comedy
tt0088015,"Adventure, Drama, Family"
tt0059012,"Comedy, Drama, History"
tt0337636,"Horror, Mystery, Thriller"
tt0422774,"Comedy, Family, Fantasy"
tt8149662,"Crime, Drama, Mystery"
tt6620620,Comedy
tt6710474,Sci-Fi
tt5699928,"Adventure, Horror, Mystery"
tt8033244,"Documentary, Crime"
tt7350790,"Action, Adventure, Comedy"
tt15529076,Romance
tt5303668,Drama
tt0068720,"Drama, Family"
tt1883180,"Comedy, Drama, Fantasy"
tt0074564,"Action, Crime, Drama"
tt11774420,"Mystery, Reality-TV"
tt0117283,"Comedy, Romance"
tt4789300,Comedy
tt1606384,"Action, Drama, War"
tt2076610,"Game-Show, Reality-TV"
tt0126771,"Comedy, Horror"
tt0114419,Drama
tt10692232,Comedy
tt0088757,"Action, Crime, Thriller"
tt1807165,"Action, Adventure, Comedy"
tt0465326,"Biography, Drama, History"
tt7293920,"Mystery, Romance, Thriller"
tt0325352,"Comedy, Musical, Romance"
tt0095958,"Drama, Thriller"
tt15017552,"Comedy, Drama, Family"
tt0067929,Horror
tt0499554,"Comedy, Crime"
tt1648163,"Adventure, Comedy, Sci-Fi"
tt8995218,"Horror, Mystery, Thriller"
tt10619486,"Action, Comedy, Drama"
tt3001638,"Action, Biography, Drama"
tt0384013,"Drama, Romance"
tt7094488,"Comedy, Crime, Drama"
tt2573338,"Comedy, Family, Sci-Fi"
tt0071141,"Drama, Romance"
tt14182842,Mystery
tt0382026,"Crime, Drama"
tt0117496,"Adventure, Drama"
tt6710836,"Animation, Short, Action"
tt0116630,"Action, Drama, Thriller"
tt0068883,"Biography, Drama, History"
tt0125971,"Comedy, Drama, Romance"
tt1599357,"Crime, Drama, Fantasy"
tt0079118,"Comedy, Drama, Romance"
tt0120394,"Comedy, Drama"
tt0071154,Drama
tt7588798,"Drama, Family, Romance"
tt0083336,"Horror, Thriller"
tt0094799,Drama
tt1127896,"Biography, Comedy, Drama"
tt13422392,"Action, Drama, Thriller"
tt1900118,Drama
tt8765496,"Horror, Mystery, Thriller"
tt1679482,"Animation, Drama, Fantasy"
tt5720168,Comedy
tt1737565,Reality-TV
tt8126172,Drama
tt0354356,"Drama, Romance"
tt11958922,"Documentary, Crime"
tt0433412,"Comedy, Family, Romance"
tt0069647,"Drama, Fantasy, Sci-Fi"
tt0161292,"Crime, Drama"
tt0069697,"Action, Comedy"
tt15580278,"Crime, Game-Show"
tt0390700,Reality-TV
tt0314097,"Biography, Drama, History"
tt0046949,"Biography, Drama, History"
tt8339682,"Action, Adventure, Fantasy"
tt3577058,War
tt0040491,"Biography, Drama, War"
tt1523483,"Comedy, Mystery, Romance"
tt1827882,Reality-TV
tt13606148,"Comedy, Romance"
tt0110265,"Crime, Thriller"
tt0859594,"Animation, Family"
tt0052832,"Drama, Romance"
tt1667307,"Comedy, Drama, Romance"
tt12497296,Thriller
tt1212452,"Drama, Horror, Mystery"
tt3062074,"Action, Adventure, Comedy"
tt2479722,"Action, Adventure, Fantasy"
tt0988849,"Crime, Drama, Horror"
tt2322244,"Action, Adventure, Fantasy"
tt7713810,"Biography, Thriller, War"
tt1315350,"Comedy, Drama"
tt9844938,"Adventure, Drama, War"
tt8806886,Drama
tt0081249,"Action, Comedy, Crime"
tt0176783,"Drama, Mystery, Thriller"
tt4303340,"Drama, Horror, Thriller"
tt11962160,"Short, Comedy"
tt0071523,"Comedy, Horror"
tt8019790,"Animation, Short, Adventure"
tt0250310,"Comedy, Crime"
tt0093176,"Horror, Thriller"
tt0204175,"Comedy, Drama, Romance"
tt0061715,"Adventure, Family, Fantasy"
tt0053220,"Drama, Western"
tt4214834,"Horror, Sci-Fi, Thriller"
tt0785077,"Comedy, Sport"
tt1870419,"Action, Comedy, Horror"
tt0091603,"Action, Crime, Drama"
tt0096046,"Action, Crime, Horror"
tt12567246,Action
tt0091653,"Comedy, Drama, Romance"
tt10941528,"Comedy, Drama, Romance"
tt10311018,Drama
tt0913354,"Action, Crime, Thriller"
tt0031225,"Comedy, Western"
tt5446858,Documentary
tt0974977,"Comedy, Horror"
tt8323104,"Comedy, Crime, Drama"
tt8639326,"Drama, History"
tt0090770,"Crime, Drama, Thriller"
tt0038873,"Drama, Romance"
tt0044357,"Crime, Drama, Film-Noir"
tt0337598,"Horror, Mystery"
tt0373587,"Action, Adventure, Sci-Fi"
tt1833403,"Animation, Adventure, Family"
tt0382014,"Comedy, Sci-Fi"
tt4823434,"Fantasy, Horror, Mystery"
tt2908228,"Animation, Comedy, Family"
tt0117093,"Drama, Romance, War"
tt10080270,"Romance, Thriller"
tt2275629,Drama
tt0073298,"Biography, Comedy, Music"
tt0484895,"Action, Adventure, Crime"
tt14502376,Romance
tt15108954,"Action, Fantasy"
tt8290414,"Drama, Horror, Thriller"
tt0119311,"Crime, Drama"
tt10230426,"Crime, Drama, Thriller"
tt0061749,"Comedy, Family, Musical"
tt4871980,"Comedy, Romance"
tt0111994,"Comedy, Sport"
tt11475228,"Documentary, Crime, Sport"
tt11995784,Horror
tt8888656,"Documentary, Crime"
tt0048124,"Family, Fantasy, Musical"
tt13234384,"Drama, Thriller"
tt0827782,"Crime, Fantasy, Horror"
tt6895284,"Fantasy, Horror, Mystery"
tt11162280,Comedy
tt9392248,Drama
tt4872078,"Comedy, Drama"
tt0359715,Comedy
tt0028358,"Drama, Sci-Fi, War"
tt0087578,"Action, Comedy, Crime"
tt9053434,"Action, Adventure, History"
tt9904802,War
tt3789822,"Animation, Family"
tt0047885,"Crime, Drama"
tt7768346,Comedy
tt0041154,Drama
tt0880557,"Action, Sci-Fi, Thriller"
tt2776074,"Adventure, History, Romance"
tt0102048,"Crime, Drama, Thriller"
tt2002719,"Action, Comedy, Sci-Fi"
tt15140382,"Romance, Comedy"
tt0167147,Horror
tt0042168,"Family, Game-Show"
tt2011971,"Comedy, Drama"
tt5895892,Drama
tt6658510,"Comedy, Drama, Music"
tt0064148,"Action, Drama, Thriller"
tt3346224,"Drama, Thriller"
tt0399102,"Action, Adventure, Fantasy"
tt15351648,Drama
tt2345613,"Fantasy, Horror"
tt0047977,"Adventure, Drama, Family"
tt5779540,Comedy
tt0088936,"Action, Crime, Drama"
tt7043534,"Action, Drama, Thriller"
tt0082818,Horror
tt1584000,"Animation, Comedy, Crime"
tt12026524,"Comedy, Music, Romance"
tt3146360,"Adventure, Drama, Family"
tt4178610,Drama
tt4816364,"Action, Game-Show, Reality-TV"
tt0076843,"Drama, Romance"
tt0108734,"Animation, Comedy, Drama"
tt5177120,"Drama, War"
tt0080515,"Comedy, Drama"
tt12701190,Reality-TV
tt2122656,"Animation, Action, Romance"
tt11213600,"Comedy, Drama, Romance"
tt7976486,Thriller
tt0101811,Drama
tt1440346,Drama
tt0087414,"Crime, Drama, Thriller"
tt0907676,"Horror, Mystery, Thriller"
tt10376068,"Short, Comedy, Music"
tt8649190,"Drama, Mystery, Thriller"
tt0093277,Drama
tt8176578,"Animation, Drama, Romance"
tt0387779,Comedy
tt0079219,"Comedy, Crime, Drama"
tt0026778,"Comedy, Music, Musical"
tt8368380,"Documentary, Drama"
tt6540078,Drama
tt14792896,Thriller
tt0031397,"Animation, Adventure, Comedy"
tt6785284,Musical
tt6960220,"Drama, Thriller"
tt0045039,"Adventure, Drama, History"
tt0054443,"Horror, Sci-Fi"
tt14515216,Documentary
tt9205538,"Drama, Romance, Thriller"
tt13944138,Comedy
tt0077305,"Comedy, Family, Sci-Fi"
tt1346983,"Drama, Romance"
tt13968792,"Drama, Thriller"
tt3291104,"Horror, Mystery"
tt15425948,"Comedy, Crime"
tt7098658,"Action, Drama, Thriller"
tt1167638,"Action, Crime, Drama"
tt3327624,"Horror, Sci-Fi, Thriller"
tt11210146,"Documentary, Crime"
tt0169880,"Animation, Action, Drama"
tt0831888,"Animation, Action, Adventure"
tt0940642,"Comedy, Drama, Music"
tt7136580,"Comedy, Horror"
tt0306413,"Crime, Drama, Mystery"
tt0477419,"Comedy, Drama"
tt0361693,"Comedy, Drama, Music"
tt0049169,"Action, Horror, Sci-Fi"
tt0076630,"Adventure, Horror, Thriller"
tt14971182,Drama
tt0326716,"Comedy, Drama"
tt0049233,"Drama, Romance, War"
tt0316655,"Action, Adventure, Crime"
tt3294746,Drama
tt0447854,"Animation, Adventure, Drama"
tt0305632,"Drama, Mystery, Romance"
tt0096636,Talk-Show
tt0080539,"Comedy, Drama, Fantasy"
tt6162588,"Crime, Drama, Romance"
tt6576556,"Drama, History"
tt2904418,"Animation, Comedy, Drama"
tt0119472,"Action, Crime, Comedy"
tt12748084,"Drama, Thriller"
tt14044212,"Action, Comedy, Crime"
tt2175563,"Action, Adventure, History"
tt0098994,"Crime, Drama, Mystery"
tt0100369,"Horror, Romance"
tt0407121,"Animation, Adventure, Comedy"
tt11358398,"Drama, History, Thriller"
tt11214028,"Drama, Romance"
tt11058114,Comedy
tt0081248,Horror
tt0441718,"Game-Show, Reality-TV"
tt0117786,"Action, Adventure, Comedy"
tt0083189,"Comedy, Romance"
tt0404364,"Comedy, Drama, Horror"
tt12059016,"Comedy, Horror, Thriller"
tt11847606,"Comedy, Family, Music"
tt2733258,"Horror, Mystery, Thriller"
tt7521578,"Animation, Drama, Romance"
tt0086203,"Animation, Fantasy, Music"
tt0031580,"Comedy, Drama, Family"
tt2048770,"Drama, Mystery, Sci-Fi"
tt14490878,Drama
tt0079100,"Comedy, Drama, Romance"
tt0059674,Drama
tt0101158,Comedy
tt0159172,"Animation, Action, Drama"
tt0475464,"Action, Adventure, Comedy"
tt2326574,"Drama, Music"
tt0169324,"Crime, Drama, Thriller"
tt0284970,"Drama, Romance"
tt0113613,"Comedy, Crime, Drama"
tt9182202,"Comedy, Drama"
tt0278295,"Action, Comedy, Crime"
tt0290966,"Action, Drama, Sci-Fi"
tt0069336,"Action, Drama"
tt0420332,"Drama, Family, Musical"
tt2112127,"Drama, Family, Fantasy"
tt14900738,Comedy
tt0105219,"Action, Crime, Drama"
tt0086005,"Adventure, Drama"
tt0081250,"Drama, Horror, Mystery"
tt8548830,"Crime, Drama, Mystery"
tt0027623,"Action, Adventure, Family"
tt4054004,"Action, Crime, Sci-Fi"
tt0384686,"Drama, History, Romance"
tt11937732,"Comedy, Drama"
tt0041113,"Drama, Film-Noir"
tt14271038,"Action, Crime, Drama"
tt1949012,"Action, Crime, Drama"
tt0108410,"Comedy, Drama"
tt5174640,"Short, Drama"
tt0089167,Comedy
tt0091647,"Horror, Mystery, Thriller"
tt3021360,"Comedy, Crime, Drama"
tt0382330,"Comedy, Drama, Music"
tt11244786,Drama
tt0216625,Drama
tt0061648,"Drama, History, Romance"
tt4147210,"Horror, Thriller"
tt0073640,"Animation, Adventure, Comedy"
tt8422802,"Drama, Romance, Sport"
tt5690992,Drama
tt6353036,"Drama, Mystery, Thriller"
tt2085930,"Animation, Action, Sci-Fi"
tt0099151,"Action, Thriller"
tt0426578,"Biography, Crime, Drama"
tt0144640,"Comedy, Romance"
tt0082685,"Action, Drama, Thriller"
tt5460858,"Biography, Drama"
tt1702443,"Documentary, Music"
tt4715246,Reality-TV
tt10914452,"Drama, Horror, Thriller"
tt0033804,"Comedy, Romance"
tt0813980,"Action, Adventure, Crime"
tt0106302,Sci-Fi
tt2499414,Comedy
tt6143850,"Crime, Mystery, Thriller"
tt10948716,"Drama, Mystery, Thriller"
tt2269724,"Action, Adventure, Comedy"
tt12482824,"Action, Horror"
tt1260520,"Action, Crime, Drama"
tt0079450,Horror
tt6873658,"Crime, Drama, Thriller"
tt10324306,"Comedy, Romance"
tt0369171,"Animation, Action, Comedy"
tt3060952,"Animation, Action, Adventure"
tt0098051,"Action, Crime, Drama"
tt10985730,Documentary
tt12121582,"Comedy, Drama"
tt1745862,"Biography, Drama, Music"
tt0106922,"Action, Thriller"
tt6258050,Drama
tt1982229,"Action, Romance, Thriller"
tt10327412,Drama
tt5736258,"Drama, Horror, Thriller"
tt0074279,"Action, Comedy, Crime"
tt0109288,"Action, Comedy, Crime"
tt5471196,Drama
tt1658801,"Biography, Drama, Romance"
tt2231696,Talk-Show
tt6728096,Comedy
tt14077696,"Adventure, Drama, Thriller"
tt13930240,"Drama, Thriller"
tt0486761,"Animation, Action, Adventure"
tt0085937,"Comedy, Horror"
tt11542210,"Crime, Drama, Thriller"
tt0327375,"Action, Adventure, Comedy"
tt3257166,"Animation, Action, Mystery"
tt11625100,"Documentary, Biography, Drama"
tt4902716,Thriller
tt7042838,"Action, Drama"
tt0080707,"Action, Crime, Drama"
tt2202798,"Action, Adventure, Drama"
tt9174358,"Animation, Action, Adventure"
tt8815200,Reality-TV
tt0089038,"Horror, Mystery"
tt0159179,Drama
tt8415352,"Crime, Horror, Mystery"
tt5327216,"Crime, Drama, Mystery"
tt0492962,Drama
tt0113965,"Crime, Drama, Romance"
tt0245294,Thriller
tt1988621,"Horror, Thriller"
tt0108755,"Animation, Adventure, Comedy"
tt0944101,"Comedy, Drama, Romance"
tt0324937,"Drama, Romance"
tt12014962,Drama
tt5847286,"Action, Crime, Thriller"
tt0462519,Comedy
tt1791681,"Horror, Mystery, Thriller"
tt0425055,"Comedy, Drama, Sport"
tt3138900,"Comedy, Crime, Drama"
tt0048947,"Biography, Drama, History"
tt0293734,"Animation, Family, Musical"
tt2332735,Drama
tt0420555,"Comedy, Drama, Romance"
tt1281973,Reality-TV
tt1905059,"Comedy, Drama, Romance"
tt0077429,"Horror, Thriller"
tt0052572,Drama
tt0111400,"Action, Mystery, Romance"
tt0271383,"Comedy, Drama, Fantasy"
tt6484982,"Comedy, Drama"
tt0056778,"Comedy, Family, Music"
tt1138475,"Short, Comedy"
tt0075232,"Adventure, Family, Fantasy"
tt2392810,"Biography, Comedy, Drama"
tt0166110,"Crime, Horror"
tt0084861,"Action, Crime, Drama"
tt0099768,"Drama, Thriller"
tt0103652,"Horror, Mystery, Romance"
tt10287908,"Drama, Romance"
tt0120710,"Drama, Fantasy, Thriller"
tt7455076,"Comedy, Drama, Romance"
tt0053270,"Drama, Romance"
tt4944596,"Crime, Drama, Thriller"
tt13788842,"Adventure, Comedy, Musical"
tt14174940,"Action, Adventure, Drama"
tt13150080,Comedy
tt7539608,"Animation, Short, Adventure"
tt13269706,"Documentary, Crime"
tt0093412,"Comedy, Drama, Thriller"
tt3622110,"Drama, Fantasy, Horror"
tt7231572,"Drama, Romance"
tt13473548,Drama
tt6262764,"Drama, Family"
tt1038043,"Drama, Romance"
tt8681148,Comedy
tt9614460,"Biography, Drama"
tt0101217,Adventure
tt13299678,Drama
tt0103460,"Action, Crime, Drama"
tt7598968,Drama
tt2183034,"Adventure, Family, Sci-Fi"
tt10887358,"Drama, Romance"
tt0078701,"Documentary, Reality-TV"
tt10384744,"Adventure, Comedy, Crime"
tt0115101,"Comedy, Sport"
tt0051290,Western
tt3322892,Horror
tt0104808,"Action, Horror"
tt0037120,"Drama, Family, Sport"
tt2126154,"Comedy, Crime, Drama"
tt2331047,"Drama, Mystery, Sci-Fi"
tt0362153,"Comedy, Reality-TV"
tt2678354,"Crime, Drama, Romance"
tt0105391,"Drama, Romance, Thriller"
tt0110305,"Family, Adventure"
tt0088595,"Animation, Action, Adventure"
tt0087622,"Horror, Sci-Fi, Thriller"
tt0025586,"Drama, Romance"
tt6125690,"Drama, Romance"
tt12885610,"Animation, Action, Fantasy"
tt0297626,Drama
tt0124179,"Comedy, Drama"
tt0281364,"Action, Drama, Comedy"
tt0225009,"Horror, Sci-Fi"
tt0112196,"Animation, Action, Adventure"
tt2076566,"Documentary, Adventure, Biography"
tt0119746,"Comedy, Drama, Romance"
tt10518284,"Animation, Short, Adventure"
tt8523124,"Drama, Romance"
tt0775407,"Animation, Adventure, Family"
tt1898575,Reality-TV
tt0166425,"Action, Crime, Drama"
tt1699518,"Biography, Drama, History"
tt4065324,"Comedy, Drama, Family"
tt0422778,"Adventure, Comedy, Family"
tt9495238,Short
tt11727866,Adventure
tt2294227,"Drama, Horror, Mystery"
tt15552126,Drama
tt3454424,"Animation, History"
tt14484374,Thriller
tt6043072,Drama
tt1127876,"Drama, History, Romance"
tt0288818,"Drama, Romance"
tt15333594,"Drama, Sci-Fi"
tt0390221,"Crime, Drama"
tt0085672,"Adventure, Fantasy"
tt0892767,"Crime, Drama, Mystery"
tt0175059,"Action, Adventure, Family"
tt3829378,"Horror, Mystery"
tt0069343,"Horror, Mystery, Thriller"
tt0375735,"Drama, Mystery, Romance"
tt0099578,"Crime, Horror, Thriller"
tt4434004,"Action, Crime, Drama"
tt0098327,Drama
tt6561576,"Horror, Thriller"
tt4716164,"Action, Adventure, Drama"
tt11627166,Music
tt0062909,"Drama, Fantasy, Horror"
tt0167644,"Crime, Drama, Mystery"
tt3459674,"Comedy, Sci-Fi"
tt0128278,"Drama, Thriller"
tt7818580,"Drama, History, War"
tt1016268,"Documentary, Biography, History"
tt14200438,"Biography, Drama"
tt1725795,"Action, Sci-Fi, Thriller"
tt15339570,Comedy
tt4222522,Romance
tt6086080,Comedy
tt7768784,"Comedy, Drama, Sport"
tt0062425,Drama
tt1702009,"Action, Comedy, Crime"
tt5087564,Sci-Fi
tt10743534,"Horror, Mystery, Thriller"
tt0106315,"Drama, Romance, Sport"
tt12192190,"Action, Crime, Drama"
tt0763831,"Comedy, Drama"
tt2450334,"Comedy, Crime, Mystery"
tt11230402,"Drama, Romance"
tt0045205,"Film-Noir, Thriller"
tt0113269,"Drama, Horror"
tt7942736,Thriller
tt2322158,"Action, Drama, Thriller"
tt0244870,"Drama, Fantasy, Horror"
tt0094466,"Horror, Thriller"
tt2789238,"Animation, Action, Comedy"
tt0078635,"Crime, Drama, Mystery"
tt0106613,"Comedy, Crime, Family"
tt2097331,"Comedy, Drama, Mystery"
tt4987556,"Action, Crime, Thriller"
tt1934818,"Comedy, Family, Musical"
tt0069957,"Comedy, Sci-Fi"
tt0241088,"Comedy, Talk-Show"
tt0140384,"Drama, Horror"
tt7981562,"Comedy, Romance"
tt9248110,"Drama, Thriller"
tt0116336,Drama
tt0079840,Western
tt0313255,"Animation, Family, Fantasy"
tt1518542,Comedy
tt0042111,Comedy
tt11343494,"Short, Comedy, Fantasy"
tt9417446,"Action, Adventure, Sci-Fi"
tt1288403,"Action, Adventure, Sci-Fi"
tt2032557,"Drama, Thriller"
tt8944398,"Drama, Thriller"
tt0100639,"Comedy, Horror"
tt2923316,"Action, Crime, Drama"
tt7894510,"Drama, Thriller"
tt11620752,"Short, Comedy, Drama"
tt0104837,Comedy
tt0077288,Comedy
tt4432006,Drama
tt7183282,Reality-TV
tt0249677,"Animation, Adventure, Family"
tt0156587,Drama
tt4225012,Comedy
tt13276160,"Drama, Fantasy"
tt0088242,"Comedy, Drama"
tt0102395,"Comedy, Fantasy, Romance"
tt10306228,Documentary
tt0098328,"Action, Drama, War"
tt11618350,"Crime, Thriller"
tt10083174,"Horror, Sci-Fi"
tt0104139,"Comedy, Drama, Horror"
tt1828976,"Comedy, Drama, Family"
tt4698584,"Biography, Crime, Drama"
tt9302994,Western
tt9149982,"Horror, Thriller"
tt7384402,"Drama, War"
tt16141116,"Drama, Thriller"
tt7923816,"Drama, Mystery, Romance"
tt10062614,"Drama, Thriller"
tt2296348,"Animation, Comedy, Drama"
tt0079539,"Adventure, History"
tt0033836,"Drama, Romance"
tt0062472,Western
tt0077714,"Comedy, Music, Romance"
tt0077101,"Drama, Sport"
tt0098097,"Action, Comedy, Crime"
tt0116985,"Comedy, Drama"
tt3141866,"Biography, Drama, Family"
tt7078658,"Comedy, Crime"
tt0425458,"Short, Comedy, Drama"
tt8363040,Comedy
tt0429715,"Crime, Drama, Thriller"
tt0393956,"Comedy, Drama, Musical"
tt10896728,"Drama, Mystery, Romance"
tt0115610,"Horror, Thriller"
tt0049886,Comedy
tt2937692,Drama
tt0179148,"Drama, Fantasy, War"
tt0252684,Drama
tt3089778,"Mystery, Thriller"
tt0103035,Comedy
tt11599576,Drama
tt10482504,"Comedy, Drama"
tt14292616,"Short, Comedy"
tt0067774,"Action, Adventure, Drama"
tt0049966,Drama
tt8540808,Comedy
tt2051941,"Comedy, Drama, Romance"
tt6237208,"Biography, Drama"
tt0411272,"Action, Biography, Crime"
tt1905042,Drama
tt8594496,Drama
tt0207120,"Animation, Action, Adventure"
tt0038160,"Drama, War"
tt0064041,"Drama, Romance"
tt0070531,"Horror, Sci-Fi, Thriller"
tt0057611,Drama
tt14534992,"Animation, Family"
tt3899516,"Drama, Romance"
tt11188556,"Documentary, Sport"
tt0113303,"Fantasy, Horror, Thriller"
tt0100475,"Comedy, Fantasy, Horror"
tt1838722,"Horror, Mystery"
tt0981072,"Adventure, Comedy, Drama"
tt4526546,"Drama, Thriller"
tt15432016,"Drama, Horror, Mystery"
tt0401398,"Animation, Adventure, Comedy"
tt9261218,Drama
tt0094886,Horror
tt2117905,"Action, Adventure, Comedy"
tt1787759,"Comedy, Drama"
tt0110948,"Action, Thriller"
tt1807824,"Animation, Action, Adventure"
tt0085918,"Fantasy, Horror"
tt0077497,"Drama, Romance"
tt0478855,"Action, Horror"
tt5020352,"Documentary, Comedy"
tt8948132,"Drama, War"
tt0348853,Drama
tt9222438,"Comedy, Drama, Romance"
tt8778296,"Action, Drama"
