movie_id,genre
0060028,"Action, Adventure, Sci-Fi"
0407887,"Action, Crime, Drama"
0119217,"Drama, Romance"
1091909,"Crime, Drama, Mystery"
0368530,"Drama, Romance, Sport"
0482571,"Drama, Mystery, Sci-Fi"
0169547,Drama
11686490,"Drama, Horror, Mystery"
7784604,"Drama, Horror, Mystery"
8368512,"Drama, History, Thriller"
0089218,"Adventure, Comedy, Family"
8503618,"Biography, Drama, History"
5691552,"Adventure, Comedy, Drama"
0499549,"Action, Adventure, Fantasy"
9054904,"Comedy, Crime, Drama"
2911666,"Action, Crime, Thriller"
1302006,"Biography, Crime, Drama"
1486217,"Animation, Action, Comedy"
7504818,"Animation, Adventure, Comedy"
3521164,"Animation, Adventure, Comedy"
9603212,"Action, Adventure, Thriller"
5024912,"Comedy, Romance"
9357050,"Drama, Musical"
0106220,"Comedy, Fantasy"
11703710,"Drama, Romance"
2177461,"Drama, Fantasy, Romance"
13161356,Drama
15397946,"Family, Music"
0371746,"Action, Adventure, Sci-Fi"
1723121,"Comedy, Crime"
7984734,"Drama, Fantasy, Horror"
0848228,"Action, Adventure, Sci-Fi"
0083131,"Comedy, War"
11365186,"Drama, History, Romance"
0096694,"Comedy, Family, Romance"
2990140,"Adventure, Comedy, Family"
4995540,"Biography, Drama"
0979432,"Crime, Drama, History"
0234215,"Action, Sci-Fi"
2119532,"Biography, Drama, History"
2527338,"Action, Adventure, Fantasy"
0496424,Comedy
4123432,"Adventure, Family, Fantasy"
0098206,"Action, Thriller"
5013056,"Action, Drama, History"
11006642,"Action, Crime, Drama"
4983780,"Action, Adventure, Sci-Fi"
10937180,"Horror, Mystery, Thriller"
10366460,"Drama, Music"
5626028,"Animation, Action, Adventure"
1396484,Horror
10095582,"Drama, History, Thriller"
1403865,"Drama, Western"
2575988,Comedy
5574490,"Crime, Drama"
10370710,"Comedy, Drama, Romance"
0377092,Comedy
0246460,"Action, Adventure, Thriller"
1119644,"Drama, Mystery, Sci-Fi"
5700672,"Action, Horror, Thriller"
8806524,"Action, Adventure, Drama"
0115167,Comedy
8042500,"Action, Adventure, Drama"
11332850,"Animation, Short, Adventure"
0988824,"Animation, Action, Adventure"
11198330,"Action, Adventure, Drama"
0926084,"Adventure, Fantasy, Mystery"
6246322,"Action, Drama, Horror"
6474378,"Comedy, Crime, Drama"
0458290,"Animation, Action, Adventure"
1211837,"Action, Adventure, Fantasy"
0081505,"Drama, Horror"
7414406,"Drama, Sport"
0087843,"Crime, Drama"
0443706,"Crime, Drama, Mystery"
0092005,"Adventure, Drama"
0112384,"Adventure, Drama, History"
7737528,"Action, Adventure, Crime"
11173328,"Mystery, Thriller"
0258463,"Action, Mystery, Thriller"
3205802,"Crime, Drama, Mystery"
0158552,"Drama, Fantasy, Mystery"
9742936,"Action, Crime, Drama"
5748448,"Action, Crime, Thriller"
0489974,"Crime, Drama, Fantasy"
2802144,"Action, Adventure, Comedy"
15691228,Romance
2294189,"Crime, Drama, Thriller"
2582802,"Drama, Music"
0417741,"Action, Adventure, Family"
0077631,"Comedy, Musical, Romance"
8097030,"Animation, Adventure, Comedy"
0086250,"Crime, Drama"
0470752,"Drama, Sci-Fi, Thriller"
14364876,"Drama, Mystery"
11199410,"Comedy, Drama, Family"
1196946,"Crime, Drama, Mystery"
1517451,"Drama, Music, Romance"
0102926,"Crime, Drama, Thriller"
1663202,"Action, Adventure, Drama"
10763820,"Action, Crime, Drama"
9319770,"Drama, Sci-Fi"
0075314,"Crime, Drama"
4126476,"Drama, Romance"
0115355,"Crime, Drama, Mystery"
3183660,"Adventure, Family, Fantasy"
0477348,"Crime, Drama, Thriller"
3659388,"Adventure, Drama, Sci-Fi"
0120616,"Action, Adventure, Fantasy"
0325980,"Action, Adventure, Fantasy"
0142032,"Adventure, Drama, Sci-Fi"
2278871,"Drama, Romance"
1825683,"Action, Adventure, Sci-Fi"
0113321,"Comedy, Drama, Romance"
10155932,"Adventure, Comedy, Family"
15763882,"Comedy, Musical"
10280296,"Biography, Crime, Drama"
6079772,"Action, Crime, Thriller"
0120804,"Action, Horror, Sci-Fi"
1462764,"Action, Adventure"
1630029,"Action, Adventure, Sci-Fi"
5516154,"Action, Drama, Western"
0486583,"Comedy, Family, Fantasy"
0058536,"Animation, Adventure, Comedy"
0810819,"Biography, Drama, Romance"
0248654,"Comedy, Drama"
0373889,"Action, Adventure, Family"
5827228,"Comedy, Crime, Drama"
5034838,"Action, Sci-Fi, Thriller"
1839578,"Action, Crime, Drama"
3920596,"Crime, Drama, Mystery"
0105265,Drama
9170108,"Drama, Fantasy, Sci-Fi"
0903624,"Adventure, Fantasy"
15758760,"Drama, Mystery, Sci-Fi"
7718110,"Crime, Drama, Mystery"
0090605,"Action, Adventure, Sci-Fi"
0108037,"Comedy, Drama, Family"
11196036,"Crime, Drama, Thriller"
0116483,"Comedy, Sport"
1836037,"Action, Crime, Drama"
8368408,"Action, Crime, Thriller"
10288566,"Comedy, Drama"
9770150,Drama
14218674,"Action, Crime, Mystery"
0409591,"Animation, Action, Adventure"
14039582,Drama
0200276,Drama
6510950,"Action, Drama, Thriller"
5687612,"Comedy, Drama"
15785782,"Short, Adventure, Comedy"
5912064,Comedy
0092099,"Action, Drama"
0098936,"Crime, Drama, Mystery"
0934814,"Action, Comedy, Drama"
0113497,"Adventure, Comedy, Family"
10970552,"Drama, Horror, Mystery"
1345836,"Action, Crime"
3397884,"Action, Crime, Drama"
6372694,"Action, Sci-Fi, Thriller"
0469494,Drama
14151720,"Drama, Thriller"
5727208,"Crime, Drama, Thriller"
0208092,"Comedy, Crime"
0180093,Drama
1924245,"Drama, Thriller, Western"
3876910,"Action, Thriller"
2249007,"Crime, Drama"
2191671,"Crime, Drama, Mystery"
11525644,"Crime, Drama, Mystery"
1343092,"Drama, Romance"
0066921,"Crime, Sci-Fi"
1210166,"Biography, Drama, Sport"
8064302,"Comedy, Crime, Drama"
11947282,Comedy
0120663,"Drama, Mystery, Thriller"
0332452,"Drama, History"
11655202,"Action, Comedy, Drama"
0119303,"Action, Comedy, Crime"
0119488,"Crime, Drama, Mystery"
7975192,Thriller
11729298,"Biography, Drama, Sport"
2948372,"Animation, Adventure, Comedy"
0076759,"Action, Adventure, Fantasy"
8026448,Comedy
14069590,"Animation, Action, Adventure"
0363771,"Adventure, Family, Fantasy"
6394270,"Biography, Drama"
0765429,"Biography, Crime, Drama"
1740299,"Drama, Sci-Fi, Thriller"
2935510,"Adventure, Drama, Mystery"
2261227,"Action, Drama, Sci-Fi"
14272628,"Animation, Action, Adventure"
15302344,Comedy
0050083,"Crime, Drama"
4068576,"Adventure, Drama, Thriller"
0367594,"Adventure, Comedy, Family"
0083564,"Comedy, Drama, Family"
2580046,"Animation, Action, Adventure"
0118749,Drama
5028002,"Crime, Thriller"
10265034,"Adventure, Drama"
9664108,"Adventure, Sci-Fi, Thriller"
11382150,"Drama, Thriller"
0119116,"Action, Adventure, Sci-Fi"
7134908,"Crime, Drama, Thriller"
0086765,"Crime, Drama, Mystery"
14979052,"Action, Fantasy, Thriller"
0100405,"Comedy, Romance"
0107688,"Animation, Family, Fantasy"
